Job Number,Part Number,Due Date,Priority,Quantity,WorkCenter,Run Time,Setup Time,Place,Customer
MO-250210000042,M0106-005926,08/09/2025,6618,1,立车KV600_北京,1.22,0.1,北京,1
MO-250210000042,M0106-005926,08/09/2025,6618,1,立车KV600_北京,0.65,0.5,北京,1
MO-250210000042,M0106-005926,08/09/2025,6618,1,立车KV600_北京,0.44,0.5,北京,1
MO-250210000042,M0106-005926,09/09/2025,6618,1,立车KV600_北京,0.63,0.1,北京,1
MO-250210000042,M0106-005926,09/09/2025,6618,1,立车KV600_北京,0.99,0.45,北京,1
MO-250210000042,M0106-005926,09/09/2025,6618,1,立车KV600_北京,0.41,0.5,北京,1
MO-250401000005,M0106-006251,14/09/2025,6619,2,小立加_北京,0.9602,0.1083,北京,0
MO-250328001509,M0106-006251,14/09/2025,6620,2,小立加_北京,0.9602,0.1083,北京,0
MO-250401000005,M0106-006251,14/09/2025,6621,2,小立加_北京,4.4666,0.1083,北京,0
MO-250328001509,M0106-006251,14/09/2025,6622,2,小立加_北京,4.4666,0.1083,北京,0
MO-250401000005,M0106-006251,14/09/2025,6623,2,小立加_北京,2.7834,0.0083,北京,0
MO-250328001509,M0106-006251,14/09/2025,6624,2,小立加_北京,2.7834,0.0083,北京,0
MO-250401000005,M0106-006251,14/09/2025,6625,2,小立加_北京,0.7666,0.675,北京,0
MO-250328001509,M0106-006251,14/09/2025,6626,2,小立加_北京,0.7666,0.675,北京,0
MO-250408000831,M0101-5995,20/09/2025,6627,1,I630柔性线_北京,0.57,0.5,北京,0
MO-250408000830,M0101-5995,20/09/2025,6628,1,I630柔性线_北京,0.57,0.5,北京,0
MO-250408000829,M0101-5995,20/09/2025,6629,1,I630柔性线_北京,0.57,0.5,北京,0
MO-250408000828,M0101-5995,20/09/2025,6630,1,I630柔性线_北京,0.57,0.5,北京,0
MO-250408000827,M0101-5995,20/09/2025,6631,1,I630柔性线_北京,0.57,0.5,北京,0
MO-250408000831,M0101-5995,20/09/2025,6632,1,I630柔性线_北京,7,0.5,北京,0
MO-250408000830,M0101-5995,20/09/2025,6633,1,I630柔性线_北京,7,0.5,北京,0
MO-250408000829,M0101-5995,20/09/2025,6634,1,I630柔性线_北京,7,0.5,北京,0
MO-250408000828,M0101-5995,20/09/2025,6635,1,I630柔性线_北京,7,0.5,北京,0
MO-250408000827,M0101-5995,20/09/2025,6636,1,I630柔性线_北京,7,0.5,北京,0
MO-250407003116,M0106-007870,20/09/2025,6637,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250407003115,M0106-007870,20/09/2025,6638,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250407003114,M0106-007870,20/09/2025,6639,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250403000440,M0106-007870,20/09/2025,6640,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250403000436,M0106-007870,20/09/2025,6641,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250403000431,M0106-007870,20/09/2025,6642,1,I630柔性线_北京,1.7,0.5,北京,0
MO-250407003116,M0106-007870,20/09/2025,6643,1,北村800_北京,7.06,0,北京,0
MO-250407003115,M0106-007870,20/09/2025,6644,1,北村800_北京,7.06,0,北京,0
MO-250407003114,M0106-007870,20/09/2025,6645,1,北村800_北京,7.06,0,北京,0
MO-250403000440,M0106-007870,20/09/2025,6646,1,北村800_北京,7.06,0,北京,0
MO-250403000436,M0106-007870,20/09/2025,6647,1,北村800_北京,7.06,0,北京,0
MO-250403000431,M0106-007870,20/09/2025,6648,1,北村800_北京,7.06,0,北京,0
MO-250408000831,M0101-5995,21/09/2025,6649,1,I630柔性线_北京,1.17,0.5,北京,0
MO-250408000830,M0101-5995,21/09/2025,6650,1,I630柔性线_北京,1.17,0.5,北京,0
MO-250408000829,M0101-5995,21/09/2025,6651,1,I630柔性线_北京,1.17,0.5,北京,0
MO-250408000828,M0101-5995,21/09/2025,6652,1,I630柔性线_北京,1.17,0.5,北京,0
MO-250408000827,M0101-5995,21/09/2025,6653,1,I630柔性线_北京,1.17,0.5,北京,0
MO-250407003116,M0106-007870,21/09/2025,6654,1,北村800_北京,14.7,0,北京,0
MO-250407003115,M0106-007870,21/09/2025,6655,1,北村800_北京,14.7,0,北京,0
MO-250407003114,M0106-007870,21/09/2025,6656,1,北村800_北京,14.7,0,北京,0
MO-250403000440,M0106-007870,21/09/2025,6657,1,北村800_北京,14.7,0,北京,0
MO-250403000436,M0106-007870,21/09/2025,6658,1,北村800_北京,14.7,0,北京,0
MO-250403000431,M0106-007870,21/09/2025,6659,1,北村800_北京,14.7,0,北京,0
MO-250408000831,M0101-5995,21/09/2025,6660,1,立车KV1000_北京,5,1.5,北京,0
MO-250408000830,M0101-5995,21/09/2025,6661,1,立车KV1000_北京,5,1.5,北京,0
MO-250408000829,M0101-5995,21/09/2025,6662,1,立车KV1000_北京,5,1.5,北京,0
MO-250408000828,M0101-5995,21/09/2025,6663,1,立车KV1000_北京,5,1.5,北京,0
MO-250408000827,M0101-5995,21/09/2025,6664,1,立车KV1000_北京,5,1.5,北京,0
MO-250401000006,M0106-006252,21/09/2025,6665,1,小立加_北京,0.4801,0.1083,北京,0
MO-250401000006,M0106-006252,21/09/2025,6665,1,小立加_北京,2.2333,0.1083,北京,0
MO-250401000006,M0106-006252,21/09/2025,6665,1,小立加_北京,1.3917,0.0083,北京,0
MO-250401000006,M0106-006252,22/09/2025,6665,1,小立加_北京,0.3833,0.675,北京,0
MO-241105001985,M1402-101318,25/02/2026,6666,5,北村400_北京,50,0,北京,0
MO-241105001983,M1402-101318,25/02/2026,6667,5,北村400_北京,50,0,北京,0
MO-241105001982,M1402-101318,25/02/2026,6668,5,北村400_北京,50,0,北京,0
MO-241105001985,M1402-101318,27/02/2026,6669,5,北村400_北京,50,0,北京,0
MO-241105001983,M1402-101318,27/02/2026,6670,5,北村400_北京,50,0,北京,0
MO-241105001982,M1402-101318,27/02/2026,6671,5,北村400_北京,50,0,北京,0
MO-241105001985,M1402-101318,03/03/2026,6672,5,北村400_北京,50,0,北京,0
MO-241105001983,M1402-101318,03/03/2026,6673,5,北村400_北京,50,0,北京,0
MO-241105001982,M1402-101318,03/03/2026,6674,5,北村400_北京,50,0,北京,0
MO-241105001985,M1402-101318,09/03/2026,6675,5,北村400_北京,50,0,北京,0
MO-241105001983,M1402-101318,09/03/2026,6676,5,北村400_北京,50,0,北京,0
MO-241105001982,M1402-101318,09/03/2026,6677,5,北村400_北京,50,0,北京,0
MO-241105001985,M1402-101318,18/03/2026,6678,5,北村400_北京,50,0,北京,0
MO-241105001983,M1402-101318,18/03/2026,6679,5,北村400_北京,50,0,北京,0
MO-241105001982,M1402-101318,18/03/2026,6680,5,北村400_北京,50,0,北京,0
MO-241105001985,M1402-101318,28/03/2026,6681,5,北村400_北京,50,0,北京,0
MO-241105001983,M1402-101318,28/03/2026,6682,5,北村400_北京,50,0,北京,0
MO-241105001982,M1402-101318,28/03/2026,6683,5,北村400_北京,50,0,北京,0
MO-250106000001,M0108-100514,29/03/2026,6684,1,小立加_北京,1.12,0.3667,北京,0
MO-241231001603,M0108-100514,29/03/2026,6685,1,小立加_北京,1.12,0.3667,北京,0
MO-250106000001,M0108-100514,29/03/2026,6686,1,北村400_北京,0.14,0,北京,0
MO-241231001603,M0108-100514,29/03/2026,6687,1,北村400_北京,0.14,0,北京,0
MO-250106000001,M0108-100514,29/03/2026,6688,1,北村400_北京,3.1633,0.0083,北京,0
MO-241231001603,M0108-100514,29/03/2026,6689,1,北村400_北京,3.1633,0.0083,北京,0
MO-250106000001,M0108-100514,29/03/2026,6690,1,北村400_北京,0.7167,0.5,北京,0
MO-241231001603,M0108-100514,29/03/2026,6691,1,北村400_北京,0.7167,0.5,北京,0
MO-250106000001,M0108-100514,29/03/2026,6692,1,I630柔性线_北京,2.705,0.3833,北京,0
MO-241231001603,M0108-100514,29/03/2026,6693,1,I630柔性线_北京,2.705,0.3833,北京,0
MO-250106000001,M0108-100514,30/03/2026,6694,1,立车KV1000_北京,0.58,0.5,北京,0
MO-241231001603,M0108-100514,30/03/2026,6695,1,立车KV1000_北京,0.58,0.5,北京,0
MO-250106000001,M0108-100514,30/03/2026,6696,1,立车KV1000_北京,0.86,0.5,北京,0
MO-241231001603,M0108-100514,30/03/2026,6697,1,立车KV1000_北京,0.86,0.5,北京,0
MO-250106000001,M0108-100514,31/03/2026,6698,1,立车KV1000_北京,0.21,0.5,北京,0
MO-241231001603,M0108-100514,31/03/2026,6699,1,立车KV1000_北京,0.21,0.5,北京,0
MO-250106000001,M0108-100514,31/03/2026,6700,1,北村400_北京,3.2233,0.2083,北京,0
MO-241231001603,M0108-100514,31/03/2026,6701,1,北村400_北京,3.2233,0.2083,北京,0
MO-250106000001,M0108-100514,01/04/2026,6702,1,北村400_北京,2.0633,0.0833,北京,0
MO-241231001603,M0108-100514,01/04/2026,6703,1,北村400_北京,2.0633,0.0833,北京,0
MO-250106000001,M0108-100514,02/04/2026,6704,1,北村400_北京,13.0233,0.2083,北京,0
MO-241231001603,M0108-100514,02/04/2026,6705,1,北村400_北京,13.0233,0.2083,北京,0
MO-250226000842,M0106-003436,02/04/2026,6706,10,小五轴_北京,15.9,0.8,北京,0
MO-250226000840,M0106-003436,02/04/2026,6707,10,小五轴_北京,15.9,0.8,北京,0
MO-250226000839,M0106-003436,02/04/2026,6708,10,小五轴_北京,15.9,0.8,北京,0
MO-250226000838,M0106-003436,02/04/2026,6709,10,小五轴_北京,15.9,0.8,北京,0
MO-250226000837,M0106-003436,02/04/2026,6710,10,小五轴_北京,15.9,0.8,北京,0
MO-250226000836,M0106-003436,02/04/2026,6711,10,小五轴_北京,15.9,0.8,北京,0
MO-250226000835,M0106-003436,02/04/2026,6712,10,小五轴_北京,15.9,0.8,北京,0
MO-250226000834,M0106-003436,02/04/2026,6713,10,小五轴_北京,15.9,0.8,北京,0
MO-250106000001,M0108-100514,03/04/2026,6714,1,北村400_北京,0.2833,0,北京,0
MO-241231001603,M0108-100514,03/04/2026,6715,1,北村400_北京,0.2833,0,北京,0
MO-250226000842,M0106-003436,03/04/2026,6716,10,小五轴_北京,58.5,0.5,北京,0
MO-250226000840,M0106-003436,03/04/2026,6717,10,小五轴_北京,58.5,0.5,北京,0
MO-250226000839,M0106-003436,03/04/2026,6718,10,小五轴_北京,58.5,0.5,北京,0
MO-250226000838,M0106-003436,03/04/2026,6719,10,小五轴_北京,58.5,0.5,北京,0
MO-250226000837,M0106-003436,03/04/2026,6720,10,小五轴_北京,58.5,0.5,北京,0
MO-250226000836,M0106-003436,03/04/2026,6721,10,小五轴_北京,58.5,0.5,北京,0
MO-250226000835,M0106-003436,03/04/2026,6722,10,小五轴_北京,58.5,0.5,北京,0
MO-250226000834,M0106-003436,03/04/2026,6723,10,小五轴_北京,58.5,0.5,北京,0
MO-250226001036,M0106-002928,04/04/2026,6724,7,I630柔性线_北京,1.4,0.1,北京,0
MO-250226001036,M0106-002928,04/04/2026,6724,7,小立加_北京,7.7,0.8,北京,0
MO-250106000001,M0108-100514,04/04/2026,6725,1,北村400_北京,9.86,0.0917,北京,0
MO-241231001603,M0108-100514,04/04/2026,6726,1,北村400_北京,9.86,0.0917,北京,0
MO-250126000764,M0108-100071,04/04/2026,6727,1,北村400_北京,6,0,北京,0
MO-250126000763,M0108-100071,04/04/2026,6728,1,北村400_北京,6,0,北京,0
MO-250126000762,M0108-100071,04/04/2026,6729,1,北村400_北京,6,0,北京,0
MO-250226001036,M0106-002928,04/04/2026,6730,7,立车KV1000_北京,4.83,0.4167,北京,0
MO-250107000132,M0108-100071,04/04/2026,6731,2,北村400_北京,12,0,北京,0
MO-250126000764,M0108-100071,05/04/2026,6732,1,北村400_北京,6,0,北京,0
MO-250126000763,M0108-100071,05/04/2026,6733,1,北村400_北京,6,0,北京,0
MO-250126000762,M0108-100071,05/04/2026,6734,1,北村400_北京,6,0,北京,0
MO-250226001307,M1401-100173,05/04/2026,6735,32,小立加_北京,8,0,北京,0
MO-250226001307,M1401-100173,05/04/2026,6735,32,小立加_北京,18.24,0,北京,0
MO-250107000132,M0108-100071,05/04/2026,6736,2,北村400_北京,12,0,北京,0
MO-250126000764,M0108-100071,05/04/2026,6737,1,北村400_北京,6,0,北京,0
MO-250126000763,M0108-100071,05/04/2026,6738,1,北村400_北京,6,0,北京,0
MO-250126000762,M0108-100071,05/04/2026,6739,1,北村400_北京,6,0,北京,0
MO-250226001036,M0106-002928,05/04/2026,6740,7,立车KV1000_北京,9.065,0.4167,北京,0
MO-250326000843,M0106-010035,05/04/2026,6741,2,I630柔性线_北京,18.32,0.3,北京,0
MO-250226001038,M0106-002928,05/04/2026,6742,5,I630柔性线_北京,1,0.1,北京,0
MO-250226001037,M0106-002928,05/04/2026,6743,5,I630柔性线_北京,1,0.1,北京,0
MO-250226001038,M0106-002928,05/04/2026,6744,5,小立加_北京,5.5,0.8,北京,0
MO-250226001037,M0106-002928,05/04/2026,6745,5,小立加_北京,5.5,0.8,北京,0
MO-250408000832,M0106-002928,06/04/2026,6746,5,小立加_北京,5.5,0.8,北京,0
MO-250126000764,M0108-100071,06/04/2026,6747,1,北村400_北京,6,0.5,北京,0
MO-250126000763,M0108-100071,06/04/2026,6748,1,北村400_北京,6,0.5,北京,0
MO-250126000762,M0108-100071,06/04/2026,6749,1,北村400_北京,6,0.5,北京,0
MO-250226001038,M0106-002928,06/04/2026,6750,5,立车KV1000_北京,3.45,0.4167,北京,0
MO-250226001037,M0106-002928,06/04/2026,6751,5,立车KV1000_北京,3.45,0.4167,北京,0
MO-241230003475,M0106-008169,06/04/2026,6752,1,I630柔性线_北京,5.5,0.6,北京,0
MO-241230003465,M0106-008169,06/04/2026,6753,1,I630柔性线_北京,5.5,0.6,北京,0
MO-241230003454,M0106-008169,06/04/2026,6754,1,I630柔性线_北京,5.5,0.6,北京,0
MO-241230003445,M0106-008169,06/04/2026,6755,1,I630柔性线_北京,5.5,0.6,北京,0
MO-250106000001,M0108-100514,06/04/2026,6756,1,小立加_北京,1.44,0.2083,北京,0
MO-241231001603,M0108-100514,06/04/2026,6757,1,小立加_北京,1.44,0.2083,北京,0
MO-250326000843,M0106-010035,06/04/2026,6758,2,I630柔性线_北京,4.16,0.3,北京,0
MO-250408000832,M0106-002928,06/04/2026,6759,5,立车KV1000_北京,3.45,0.4167,北京,0
MO-250107000132,M0108-100071,06/04/2026,6760,2,北村400_北京,12,0,北京,0
MO-250226001307,M1401-100173,06/04/2026,6761,32,小立加_北京,9.6,0,北京,0
MO-250226001036,M0106-002928,06/04/2026,6762,7,立车KV1000_北京,7.875,0.4167,北京,0
MO-241230003475,M0106-008169,06/04/2026,6763,1,I630柔性线_北京,7,1,北京,0
MO-241230003465,M0106-008169,06/04/2026,6764,1,I630柔性线_北京,7,1,北京,0
MO-241230003454,M0106-008169,06/04/2026,6765,1,I630柔性线_北京,7,1,北京,0
MO-241230003445,M0106-008169,06/04/2026,6766,1,I630柔性线_北京,7,1,北京,0
MO-250226000842,M0106-003436,06/04/2026,6767,10,小五轴_北京,3,0.15,北京,0
MO-250226000840,M0106-003436,06/04/2026,6768,10,小五轴_北京,3,0.15,北京,0
MO-250226000839,M0106-003436,06/04/2026,6769,10,小五轴_北京,3,0.15,北京,0
MO-250226000838,M0106-003436,06/04/2026,6770,10,小五轴_北京,3,0.15,北京,0
MO-250226000837,M0106-003436,06/04/2026,6771,10,小五轴_北京,3,0.15,北京,0
MO-250226000836,M0106-003436,06/04/2026,6772,10,小五轴_北京,3,0.15,北京,0
MO-250226000835,M0106-003436,06/04/2026,6773,10,小五轴_北京,3,0.15,北京,0
MO-250226000834,M0106-003436,06/04/2026,6774,10,小五轴_北京,3,0.15,北京,0
MO-250226001038,M0106-002928,06/04/2026,6775,5,立车KV1000_北京,6.475,0.4167,北京,0
MO-250226001037,M0106-002928,06/04/2026,6776,5,立车KV1000_北京,6.475,0.4167,北京,0
MO-250408000832,M0106-002928,06/04/2026,6777,5,立车KV1000_北京,6.475,0.4167,北京,0
MO-241230003475,M0106-008169,07/04/2026,6778,1,立车KV1000_北京,0.5,0.5,北京,0
MO-241230003465,M0106-008169,07/04/2026,6779,1,立车KV1000_北京,0.5,0.5,北京,0
MO-241230003454,M0106-008169,07/04/2026,6780,1,立车KV1000_北京,0.5,0.5,北京,0
MO-241230003445,M0106-008169,07/04/2026,6781,1,立车KV1000_北京,0.5,0.5,北京,0
MO-250126000764,M0108-100071,07/04/2026,6782,1,立车KV1000_北京,6,0.5,北京,0
MO-250126000763,M0108-100071,07/04/2026,6783,1,立车KV1000_北京,6,0.5,北京,0
MO-250126000762,M0108-100071,07/04/2026,6784,1,立车KV1000_北京,6,0.5,北京,0
MO-250326000843,M0106-010035,07/04/2026,6785,2,I630柔性线_北京,7.64,0.3,北京,0
MO-250314008188,M0106-006254,07/04/2026,6786,1,北村800_北京,11.94,0,北京,0
MO-250314008186,M0106-006254,07/04/2026,6787,1,北村800_北京,11.94,0,北京,0
MO-250314008184,M0106-006254,07/04/2026,6788,1,北村800_北京,11.94,0,北京,0
MO-250314008182,M0106-006254,07/04/2026,6789,1,北村800_北京,11.94,0,北京,0
MO-250314008180,M0106-006254,07/04/2026,6790,1,北村800_北京,11.94,0,北京,0
MO-250314008178,M0106-006254,07/04/2026,6791,1,北村800_北京,11.94,0,北京,0
MO-250314008176,M0106-006254,07/04/2026,6792,1,北村800_北京,11.94,0,北京,0
MO-250116000508,M0108-100071,07/04/2026,6793,1,北村400_北京,6,0,北京,0
MO-250116000468,M0108-100071,07/04/2026,6794,1,北村400_北京,6,0,北京,0
MO-250116000466,M0108-100071,07/04/2026,6795,1,北村400_北京,6,0,北京,0
MO-250116000462,M0108-100071,07/04/2026,6796,1,北村400_北京,6,0,北京,0
MO-250107000133,M0108-100071,07/04/2026,6797,1,北村400_北京,6,0,北京,0
MO-250107000131,M0108-100071,07/04/2026,6798,1,北村400_北京,6,0,北京,0
MO-250226001038,M0106-002928,07/04/2026,6799,5,立车KV1000_北京,5.625,0.4167,北京,0
MO-250226001037,M0106-002928,07/04/2026,6800,5,立车KV1000_北京,5.625,0.4167,北京,0
MO-250408000832,M0106-002928,07/04/2026,6801,5,立车KV1000_北京,5.625,0.4167,北京,0
MO-250226001275,M0106-006661,07/04/2026,6802,1,I630柔性线_北京,4,0,北京,0
MO-250226001274,M0106-006661,07/04/2026,6803,1,I630柔性线_北京,4,0,北京,0
MO-250116000508,M0108-100071,07/04/2026,6804,1,北村400_北京,6,0,北京,0
MO-250116000468,M0108-100071,07/04/2026,6805,1,北村400_北京,6,0,北京,0
MO-250116000466,M0108-100071,07/04/2026,6806,1,北村400_北京,6,0,北京,0
MO-250116000462,M0108-100071,07/04/2026,6807,1,北村400_北京,6,0,北京,0
MO-250107000133,M0108-100071,07/04/2026,6808,1,北村400_北京,6,0,北京,0
MO-250107000131,M0108-100071,07/04/2026,6809,1,北村400_北京,6,0,北京,0
MO-250226001001,M0106-001167,07/04/2026,6810,1,小立加_北京,11,0.2,北京,0
MO-250226001227,M0106-006547,07/04/2026,6811,1,小立加_北京,0.3,0,北京,0
MO-250226001226,M0106-006547,07/04/2026,6812,1,小立加_北京,0.3,0,北京,0
MO-250226001225,M0106-006547,07/04/2026,6813,1,小立加_北京,0.3,0,北京,0
MO-250314008225,M0106-006547,07/04/2026,6814,1,小立加_北京,0.3,0,北京,0
MO-250226001227,M0106-006547,07/04/2026,6815,1,立车KV1000_北京,1.92,0.675,北京,0
MO-250226001226,M0106-006547,07/04/2026,6816,1,立车KV1000_北京,1.92,0.675,北京,0
MO-250226001225,M0106-006547,07/04/2026,6817,1,立车KV1000_北京,1.92,0.675,北京,0
MO-250314008225,M0106-006547,07/04/2026,6818,1,立车KV1000_北京,1.92,0.675,北京,0
MO-250314008007,M0106-004698,07/04/2026,6819,2,小立加_北京,4,0.4583,北京,0
MO-250226001275,M0106-006661,07/04/2026,6820,1,I630柔性线_北京,4.5,0,北京,0
MO-250226001274,M0106-006661,07/04/2026,6821,1,I630柔性线_北京,4.5,0,北京,0
MO-241230003475,M0106-008169,07/04/2026,6822,1,立车KV1000_北京,0.68,0.5,北京,0
MO-241230003465,M0106-008169,07/04/2026,6823,1,立车KV1000_北京,0.68,0.5,北京,0
MO-241230003454,M0106-008169,07/04/2026,6824,1,立车KV1000_北京,0.68,0.5,北京,0
MO-241230003445,M0106-008169,07/04/2026,6825,1,立车KV1000_北京,0.68,0.5,北京,0
MO-250226001227,M0106-006547,07/04/2026,6826,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-250226001226,M0106-006547,07/04/2026,6827,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-250226001225,M0106-006547,07/04/2026,6828,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-250314008225,M0106-006547,07/04/2026,6829,1,立车KV1000_北京,0.7767,0.6917,北京,0
MO-250314008188,M0106-006254,07/04/2026,6830,1,北村800_北京,10.72,0,北京,0
MO-250314008186,M0106-006254,07/04/2026,6831,1,北村800_北京,10.72,0,北京,0
MO-250314008184,M0106-006254,07/04/2026,6832,1,北村800_北京,10.72,0,北京,0
MO-250314008182,M0106-006254,07/04/2026,6833,1,北村800_北京,10.72,0,北京,0
MO-250314008180,M0106-006254,07/04/2026,6834,1,北村800_北京,10.72,0,北京,0
MO-250314008178,M0106-006254,07/04/2026,6835,1,北村800_北京,10.72,0,北京,0
MO-250314008176,M0106-006254,07/04/2026,6836,1,北村800_北京,10.72,0,北京,0
MO-250314008007,M0106-004698,07/04/2026,6837,2,小立加_北京,1.6407,0.4583,北京,0
MO-250226001036,M0106-002928,07/04/2026,6838,7,立车KV1000_北京,15.505,0.4667,北京,0
MO-250107000132,M0108-100071,07/04/2026,6839,2,北村400_北京,12,0.5,北京,0
MO-250226001307,M1401-100173,08/04/2026,6840,32,小立加_北京,11.2,0.2,北京,0
MO-250226001227,M0106-006547,08/04/2026,6841,1,小立加_北京,0.58,0.3,北京,0
MO-250226001226,M0106-006547,08/04/2026,6842,1,小立加_北京,0.58,0.3,北京,0
MO-250226001225,M0106-006547,08/04/2026,6843,1,小立加_北京,0.58,0.3,北京,0
MO-250314008225,M0106-006547,08/04/2026,6844,1,小立加_北京,0.58,0.3,北京,0
MO-250226001275,M0106-006661,08/04/2026,6845,1,立车KV1000_北京,0.49,0.48,北京,0
MO-250226001274,M0106-006661,08/04/2026,6846,1,立车KV1000_北京,0.49,0.48,北京,0
MO-250106000001,M0108-100514,08/04/2026,6847,1,小立加_北京,0.45,0.0083,北京,0
MO-241231001603,M0108-100514,08/04/2026,6848,1,小立加_北京,0.45,0.0083,北京,0
MO-250226001001,M0106-001167,08/04/2026,6849,1,I630柔性线_北京,0.5,0.2,北京,0
MO-250314008007,M0106-004698,08/04/2026,6850,2,立车KV600_北京,1.6,0.5,北京,0
MO-250116000508,M0108-100071,08/04/2026,6851,1,北村400_北京,6,0,北京,0
MO-250116000468,M0108-100071,08/04/2026,6852,1,北村400_北京,6,0,北京,0
MO-250116000466,M0108-100071,08/04/2026,6853,1,北村400_北京,6,0,北京,0
MO-250116000462,M0108-100071,08/04/2026,6854,1,北村400_北京,6,0,北京,0
MO-250107000133,M0108-100071,08/04/2026,6855,1,北村400_北京,6,0,北京,0
MO-250107000131,M0108-100071,08/04/2026,6856,1,北村400_北京,6,0,北京,0
MO-250226001227,M0106-006547,08/04/2026,6857,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250226001226,M0106-006547,08/04/2026,6858,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250226001225,M0106-006547,08/04/2026,6859,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250314008225,M0106-006547,08/04/2026,6860,1,立车KV1000_北京,1.2483,0.4917,北京,0
MO-250107000130,M0108-100071,08/04/2026,6861,1,北村400_北京,6,0,北京,0
MO-250226001038,M0106-002928,08/04/2026,6862,5,立车KV1000_北京,11.075,0.4667,北京,0
MO-250226001037,M0106-002928,08/04/2026,6863,5,立车KV1000_北京,11.075,0.4667,北京,0
MO-241230003475,M0106-008169,08/04/2026,6864,1,立车KV1000_北京,0.36,0.5,北京,0
MO-241230003465,M0106-008169,08/04/2026,6865,1,立车KV1000_北京,0.36,0.5,北京,0
MO-241230003454,M0106-008169,08/04/2026,6866,1,立车KV1000_北京,0.36,0.5,北京,0
MO-241230003445,M0106-008169,08/04/2026,6867,1,立车KV1000_北京,0.36,0.5,北京,0
